orderID,price,quantity,type,side,fullyFilled
5281,74190,82,1,0,1
4011,74190,82,1,1,0
4863,74189,138,1,0,0
4011,74189,138,1,1,1
2513,74188,127,0,0,1
4879,74184,232,0,0,1
5984,74218,263,0,1,1
1232,74182,364,0,0,1
7289,74186,434,0,0,1
1608,74218,116,0,1,1
6184,74187,313,0,0,1
7139,74190,140,1,0,0
4398,74190,140,1,1,1
5740,74177,428,0,0,1
6168,74219,152,0,1,1
5503,74210,18,1,1,1
7211,74210,18,1,0,0
6794,74210,160,1,1,0
7211,74210,160,1,0,1
3311,74219,108,0,1,1
6947,74214,217,0,1,1
1295,74212,400,0,1,1
2128,74192,136,1,1,0
3507,74192,136,1,0,1
2916,74217,405,0,1,1
7139,74190,122,1,0,1
3217,74190,122,1,1,0
4863,74189,33,1,0,0
3217,74189,33,1,1,1
4863,74189,37,1,0,1
6254,74189,37,1,1,0
5391,74188,240,1,0,1
6254,74188,240,1,1,0
3529,74188,46,1,0,0
6254,74188,46,1,1,1
6254,0,0,1,1,1
4867,74186,181,0,0,1
1026,74221,148,0,1,1
2128,74192,188,1,1,1
1183,74192,188,1,0,0
6794,74210,74,1,1,0
1183,74210,74,1,0,1
6465,74187,127,0,0,1
5591,74185,134,0,0,1
6794,74210,126,1,1,1
4370,74210,126,1,0,0
3372,74210,311,1,1,0
4370,74210,311,1,0,1
5561,74213,331,0,1,1
967,74215,398,0,1,1
5674,74185,468,0,0,1
4880,74176,237,0,0,1
2671,74205,211,1,1,1
7161,74205,211,1,0,0
3372,74210,138,1,1,1
7161,74210,138,1,0,0
5896,74210,112,1,1,0
7161,74210,112,1,0,1
5870,74184,362,0,0,1
1883,74219,330,0,1,1
2496,74190,310,1,0,1
4522,74190,310,1,1,0
7455,74190,75,1,0,0
4522,74190,75,1,1,1
4522,74184,471,0,0,1
6715,74212,275,0,1,1
3664,74215,201,0,1,1
4994,74216,388,0,1,1
3674,74211,380,0,1,1
6247,74222,358,0,1,1
2293,74184,185,0,0,1
1180,74184,291,0,0,1
3401,74181,230,0,0,1
5349,74220,498,0,1,1
5285,74212,109,0,1,1
4578,74186,486,0,0,1
5115,74218,423,0,1,1
6596,74191,342,1,0,1
2804,74191,342,1,1,0
7455,74190,124,1,0,0
2804,74190,124,1,1,1
4487,74210,287,0,1,1
994,74183,335,0,0,1
98,74219,383,0,1,1
4462,74180,138,0,0,1
3921,74176,259,0,0,1
309,74223,162,0,1,1
4056,74188,427,0,0,1
1579,74182,119,0,0,1
737,74212,353,0,1,1
3447,74218,492,0,1,1
403,74217,267,0,1,1
5172,74211,138,0,1,1
5622,74212,359,0,1,1
7455,74190,82,1,0,1
1257,74190,82,1,1,0
1065,74190,129,1,0,0
1257,74190,129,1,1,1
31,74187,409,0,0,1
4114,74218,215,0,1,1
263,74215,460,0,1,1
3322,74188,438,0,0,1
338,74203,231,1,1,0
2386,74203,231,1,0,1
2776,74181,174,0,0,1
4536,74223,175,0,1,1
338,74203,37,1,1,1
2228,74203,37,1,0,0
4932,74205,101,1,1,1
2228,74205,101,1,0,0
7188,74206,6,1,1,0
2228,74206,6,1,0,1
2266,74182,490,0,0,1
7188,74206,98,1,1,1
757,74206,98,1,0,0
4463,74208,89,1,1,0
757,74208,89,1,0,1
5955,74193,115,1,0,1
2248,74193,115,1,1,0
1065,74190,250,1,0,0
2248,74190,250,1,1,1
3350,74185,167,0,0,1
3085,74181,471,0,0,1
5762,74215,365,0,1,1
858,74192,108,1,0,0
6551,74192,108,1,1,1
2963,74215,373,0,1,1
1059,74185,346,0,0,1
910,74185,399,0,0,1
5478,74179,390,0,0,1
6189,74218,223,0,1,1
4463,74208,272,1,1,1
1948,74208,272,1,0,0
5896,74210,84,1,1,0
1948,74210,84,1,0,1
5220,74184,389,0,0,1
4970,74212,441,0,1,1
643,74211,287,0,1,1
950,74211,453,0,1,1
219,74184,435,0,0,1
2557,74198,236,1,0,0
2177,74198,236,1,1,1
5531,74183,245,0,0,1
2842,74213,298,0,1,1
2525,74188,376,0,0,1
3418,74216,356,0,1,1
6057,74223,102,0,1,1
4554,74206,197,1,0,0
4343,74206,197,1,1,1
69,74182,353,0,0,1
4731,74215,458,0,1,1
4760,74180,454,0,0,1
3702,74211,303,0,1,1
4554,74206,209,1,0,1
278,74206,209,1,1,0
2557,74198,101,1,0,1
278,74198,101,1,1,0
858,74192,109,1,0,0
278,74192,109,1,1,1
1428,74217,234,0,1,1
4189,74183,435,0,0,1
7248,74186,302,0,0,1
6640,74214,494,0,1,1
4731,74208,188,1,0,1
5102,74208,188,1,1,0
858,74192,31,1,0,0
5102,74192,31,1,1,1
2902,74217,281,0,1,1
1092,74218,480,0,1,1
858,74192,30,1,0,1
6676,74192,30,1,1,0
3215,74192,287,1,0,1
6676,74192,287,1,1,0
3164,74191,33,1,0,0
6676,74191,33,1,1,1
1694,74192,256,1,0,1
3521,74192,256,1,1,0
3164,74191,224,1,0,0
3521,74191,224,1,1,1
6828,74185,297,0,0,1
2897,74221,451,0,1,1
3678,74180,495,0,0,1
5311,74180,333,0,0,1
4890,74215,451,0,1,1
3092,74185,491,0,0,1
5566,74180,331,0,0,1
2788,74186,146,0,0,1
2202,74219,460,0,1,1
7240,74182,251,0,0,1
670,74179,489,0,0,1
5728,74182,252,0,0,1
6181,74216,406,0,1,1
5489,74178,371,0,0,1
7193,74214,226,0,1,1
7193,74218,114,0,1,1
4492,74196,235,1,0,0
1766,74196,235,1,1,1
1766,0,0,1,1,1
2361,74220,121,0,1,1
7331,74212,323,0,1,1
4492,74196,243,1,0,1
1547,74196,243,1,1,0
2445,74195,133,1,0,1
1547,74195,133,1,1,0
5766,74193,27,1,0,0
1547,74193,27,1,1,1
5429,74216,484,0,1,1
3595,74183,173,0,0,1
239,74184,498,0,0,1
4306,74179,152,0,0,1
2354,74211,337,0,1,1
2736,74179,478,0,0,1
4481,74216,466,0,1,1
5543,74214,284,0,1,1
3176,74181,326,0,0,1
5766,74193,143,1,0,1
3058,74193,143,1,1,0
844,74192,257,1,0,0
3058,74192,257,1,1,1
1935,74220,332,0,1,1
4830,74214,464,0,1,1
3192,74220,136,0,1,1
6091,74212,302,0,1,1
844,74192,217,1,0,1
3302,74192,217,1,1,0
3164,74191,151,1,0,1
3302,74191,151,1,1,0
3965,74191,54,1,0,0
3302,74191,54,1,1,1
5768,74209,292,1,1,0
2894,74209,292,1,0,1
2894,0,0,1,0,1
4910,74184,361,0,0,1
312,74222,429,0,1,1
1287,74187,477,0,0,1
566,74175,456,0,0,1
2531,74217,470,0,1,1
6938,74217,163,0,1,1
1905,74185,184,0,0,1
307,74178,333,0,0,1
7694,74212,176,0,1,1
5768,74209,17,1,1,1
4219,74209,17,1,0,0
5896,74210,171,1,1,0
4219,74210,171,1,0,1
7547,74215,268,0,1,1
5896,74210,107,1,1,1
6158,74210,107,1,0,0
153,74210,219,1,1,1
6158,74210,219,1,0,0
756,74210,89,1,1,0
6158,74210,89,1,0,1
4166,74181,429,0,0,1
6726,74217,273,0,1,1
1058,74207,234,1,1,0
5983,74207,234,1,0,1
557,74218,114,0,1,1
5833,74180,220,0,0,1
1058,74207,125,1,1,0
3751,74207,125,1,0,1
1058,74207,75,1,1,1
203,74207,75,1,0,0
756,74210,91,1,1,0
203,74210,91,1,0,1
4592,74222,391,0,1,1
1346,74177,175,0,0,1
2558,74193,178,1,0,0
458,74193,178,1,1,1
2558,74193,45,1,0,1
7703,74193,45,1,1,0
2983,74192,119,1,0,0
7703,74192,119,1,1,1
3590,74187,491,0,0,1
3224,74221,481,0,1,1
5895,74185,363,0,0,1
56,74205,330,1,1,0
2637,74205,330,1,0,1
26,74187,367,0,0,1
3653,74179,180,0,0,1
825,74181,257,0,0,1
4151,74187,365,0,0,1
2852,74176,133,0,0,1
4310,74218,380,0,1,1
1654,74215,149,0,1,1
56,74205,122,1,1,1
4755,74205,122,1,0,0
1148,74206,157,1,1,0
4755,74206,157,1,0,1
3203,74181,326,0,0,1
5565,74180,115,0,0,1
3091,74182,319,0,0,1
5529,74193,114,1,0,1
7070,74193,114,1,1,0
2983,74192,138,1,0,0
7070,74192,138,1,1,1
2983,74192,176,1,0,1
3039,74192,176,1,1,0
3965,74191,105,1,0,1
3039,74191,105,1,1,0
709,74191,91,1,0,0
3039,74191,91,1,1,1
1148,74206,262,1,1,1
3039,74206,262,1,0,0
7774,74207,64,1,1,0
3039,74207,64,1,0,1
7634,74219,269,0,1,1
1157,74179,243,0,0,1
4790,74213,496,0,1,1
7774,74207,282,1,1,0
7129,74207,282,1,0,1
2467,74183,354,0,0,1
2808,74215,232,0,1,1
297,74184,197,0,0,1
7281,74182,456,0,0,1
6697,74183,371,0,0,1
4485,74217,255,0,1,1
7103,74183,219,0,0,1
3754,74184,177,0,0,1
709,74191,100,1,0,1
4571,74191,100,1,1,0
4245,74191,267,1,0,0
4571,74191,267,1,1,1
7173,74187,171,0,0,1
392,74212,382,0,1,1
4452,74180,413,0,0,1
1230,74215,320,0,1,1
3246,74184,138,0,0,1
6340,74180,181,0,0,1
1385,74220,290,0,1,1
7734,74184,358,0,0,1
5024,74214,419,0,1,1
7774,74207,128,1,1,1
3920,74207,128,1,0,0
4873,74209,370,1,1,0
3920,74209,370,1,0,1
4245,74191,13,1,0,1
3264,74191,13,1,1,0
1633,74191,155,1,0,1
3264,74191,155,1,1,0
1065,74190,68,1,0,1
3264,74190,68,1,1,0
6083,74190,171,1,0,1
3264,74190,171,1,1,0
656,74190,92,1,0,0
3264,74190,92,1,1,1
3584,74223,481,0,1,1
5669,74215,441,0,1,1
6123,74189,362,0,0,1
4873,74209,128,1,1,1
1307,74209,128,1,0,0
756,74210,190,1,1,1
1307,74210,190,1,0,0
938,74210,13,1,1,0
1307,74210,13,1,0,1
938,74210,137,1,1,1
5560,74210,137,1,0,0
4485,74210,14,1,1,0
5560,74210,14,1,0,1
5560,0,0,1,0,1
5777,74219,225,0,1,1
7390,74226,399,0,1,1
7142,74178,440,0,0,1
4057,74216,435,0,1,1
6903,74213,404,0,1,1
5307,74184,399,0,0,1
4485,74210,169,1,1,1
3799,74210,169,1,0,0
2887,74210,202,1,1,0
3799,74210,202,1,0,1
2439,74186,148,0,0,1
3162,74184,342,0,0,1
2678,74216,256,0,1,1
2457,74183,498,0,0,1
1103,74209,142,1,0,1
2457,74209,142,1,1,0
656,74190,92,1,0,0
2457,74190,92,1,1,1
2457,0,0,1,1,1
600,74223,238,0,1,1
2887,74210,148,1,1,1
626,74210,148,1,0,0
4016,74210,99,1,1,0
626,74210,99,1,0,1
626,0,0,1,0,1
6946,74181,198,0,0,1
802,74177,489,0,0,1
4016,74210,314,1,1,1
543,74210,314,1,0,0
3729,74210,55,1,1,0
543,74210,55,1,0,1
3729,74210,195,1,1,1
5664,74210,195,1,0,0
2677,74210,149,1,1,0
5664,74210,149,1,0,1
5664,0,0,1,0,1
2677,74210,71,1,1,1
5511,74210,71,1,0,0
1033,74210,217,1,1,0
5511,74210,217,1,0,1
1033,74210,73,1,1,1
4586,74210,73,1,0,0
1033,74210,41,1,1,0
4586,74210,41,1,0,1
7238,74182,145,0,0,1
5125,74186,180,0,0,1
6232,74214,445,0,1,1
2547,74183,278,0,0,1
4505,74218,296,0,1,1
2752,74180,284,0,0,1
1071,74205,238,1,1,1
4258,74205,238,1,0,0
1033,74210,190,1,1,0
4258,74210,190,1,0,1
4258,0,0,1,0,1
4935,74181,448,0,0,1
656,74190,219,1,0,1
6665,74190,219,1,1,0
6170,74190,80,1,0,0
6665,74190,80,1,1,1
7424,74176,187,0,0,1
1248,74186,415,0,0,1
7128,74187,435,0,0,1
6170,74190,31,1,0,1
5908,74190,31,1,1,0
956,74190,191,1,0,0
5908,74190,191,1,1,1
2757,74214,117,0,1,1
1460,74208,168,1,1,0
1357,74208,168,1,0,1
1460,74208,102,1,1,1
7051,74208,102,1,0,0
7051,74208,33,1,0,1
1996,74208,33,1,1,0
4941,74184,237,0,0,1
7107,74210,226,0,1,1
1996,74207,244,1,1,1
8,74207,244,1,0,0
1033,74210,75,1,1,0
8,74210,75,1,0,1
3084,74181,224,0,0,1
1824,74187,175,0,0,1
351,74185,115,0,0,1
2752,74182,176,0,0,1
956,74190,238,1,0,0
1824,74190,238,1,1,1
1737,74180,180,0,0,1
5052,74219,363,0,1,1
6448,74213,458,0,1,1
4442,74183,277,0,0,1
956,74190,58,1,0,1
1930,74190,58,1,1,0
1631,74190,187,1,0,1
1930,74190,187,1,1,0
4880,74189,58,1,0,0
1930,74189,58,1,1,1
4880,74189,56,1,0,1
6464,74189,56,1,1,0
4428,74189,233,1,0,1
6464,74189,233,1,1,0
6161,74189,102,1,0,0
6464,74189,102,1,1,1
5889,74221,352,0,1,1
5065,74225,205,0,1,1
2856,74224,180,0,1,1
667,74213,157,0,1,1
3171,74213,226,0,1,1
1039,74187,256,0,0,1
6346,74180,185,0,0,1
7450,74185,414,0,0,1
6583,74217,214,0,1,1
3563,74213,458,0,1,1
1044,74211,259,0,1,1
1370,74214,368,0,1,1
6347,74191,174,1,0,0
7191,74191,174,1,1,1
7361,74208,101,1,1,1
4759,74208,101,1,0,0
6731,74209,153,1,1,0
4759,74209,153,1,0,1
4759,0,0,1,0,1
1730,74194,175,1,0,1
608,74194,175,1,1,0
6347,74191,44,1,0,0
608,74191,44,1,1,1
6347,74191,163,1,0,1
6298,74191,163,1,1,0
3352,74190,265,1,0,1
6298,74190,265,1,1,0
6161,74189,1,1,0,0
6298,74189,1,1,1,1
2682,74224,113,0,1,1
2903,74177,133,0,0,1
382,74208,307,1,1,0
1214,74208,307,1,0,1
1214,0,0,1,0,1
3407,74183,393,0,0,1
6161,74189,85,1,0,1
246,74189,85,1,1,0
5544,74189,206,1,0,1
246,74189,206,1,1,0
144,74189,97,1,0,0
246,74189,97,1,1,1
5389,74183,484,0,0,1
2160,74203,313,1,1,0
5591,74203,313,1,0,1
6798,74223,117,0,1,1
1176,74182,393,0,0,1
6346,74185,144,0,0,1
4565,74183,229,0,0,1
3304,74180,363,0,0,1
5688,74226,332,0,1,1
7407,74192,174,1,0,1
6252,74192,174,1,1,0
2015,74179,162,0,0,1
6252,74192,51,1,1,1
4454,74192,51,1,0,0
2121,74217,194,0,1,1
4500,74186,112,0,0,1
2160,74203,51,1,1,1
5127,74203,51,1,0,0
382,74208,55,1,1,1
5127,74208,55,1,0,0
5127,74208,229,1,0,1
3727,74208,229,1,1,0
3727,74204,141,1,1,1
6069,74204,141,1,0,0
6731,74209,125,1,1,0
6069,74209,125,1,0,1
6299,74186,105,0,0,1
1951,74186,324,0,0,1
753,74213,231,0,1,1
1237,74218,110,0,1,1
4454,74195,96,1,0,1
5241,74195,96,1,1,0
46,74190,34,1,0,0
5241,74190,34,1,1,1
5552,74214,186,0,1,1
5104,74205,161,1,1,1
4564,74205,161,1,0,0
285,74208,117,1,1,0
4564,74208,117,1,0,1
1436,74187,204,0,0,1
6688,74213,471,0,1,1
5988,74215,479,0,1,1
2664,74217,419,0,1,1
5849,74212,245,0,1,1
2444,74216,179,0,1,1
4993,74217,451,0,1,1
574,74184,375,0,0,1
46,74190,180,1,0,0
5289,74190,180,1,1,1
5289,0,0,1,1,1
96,74184,416,0,0,1
46,74190,142,1,0,1
1054,74190,142,1,1,0
144,74189,36,1,0,1
1054,74189,36,1,1,0
6972,74189,119,1,0,0
1054,74189,119,1,1,1
2942,74212,323,0,1,1
1791,74210,382,0,1,1
285,74208,383,1,1,1
3716,74208,383,1,0,0
7115,74208,96,1,1,0
3716,74208,96,1,0,1
367,74192,379,1,0,1
3103,74192,379,1,1,0
3467,74190,87,1,0,0
3103,74190,87,1,1,1
3881,74182,231,0,0,1
2946,74180,265,0,0,1
947,74211,107,0,1,1
2624,74186,410,0,0,1
4776,74181,240,0,0,1
3467,74190,199,1,0,1
6658,74190,199,1,1,0
6972,74189,187,1,0,0
6658,74189,187,1,1,1
7115,74208,96,1,1,1
5568,74208,96,1,0,0
6731,74209,66,1,1,0
5568,74209,66,1,0,1
6972,74189,21,1,0,1
7458,74189,21,1,1,0
6078,74189,329,1,0,1
7458,74189,329,1,1,0
3529,74188,48,1,0,0
7458,74188,48,1,1,1
1728,74219,114,0,1,1
1365,74181,434,0,0,1
6731,74209,109,1,1,1
4469,74209,109,1,0,0
2978,74209,27,1,1,0
4469,74209,27,1,0,1
2978,74209,297,1,1,0
3926,74209,297,1,0,1
3647,74208,237,1,1,1
3444,74208,237,1,0,0
2978,74209,58,1,1,1
3444,74209,58,1,0,1
2282,74212,318,0,1,1
5173,74216,364,0,1,1
3819,74209,115,1,1,1
2080,74209,115,1,0,0
3574,74209,71,1,1,0
2080,74209,71,1,0,1
1023,74181,431,0,0,1
3558,74218,298,0,1,1
3574,74209,305,1,1,1
6408,74209,305,1,0,0
1033,74210,105,1,1,1
6408,74210,105,1,0,0
3809,74210,10,1,1,0
6408,74210,10,1,0,1
767,74206,222,1,1,0
5155,74206,222,1,0,1
908,74211,470,0,1,1
6106,74183,132,0,0,1
2779,74180,161,0,0,1
3944,74185,457,0,0,1
1970,74184,328,0,0,1
5547,74219,452,0,1,1
4279,74219,307,0,1,1
2800,74201,422,1,1,0
5994,74201,422,1,0,1
2634,74194,328,1,0,0
2948,74194,328,1,1,1
2800,74201,24,1,1,1
168,74201,24,1,0,0
767,74206,191,1,1,1
168,74206,191,1,0,0
106,74208,245,1,1,0
168,74208,245,1,0,1
7177,74186,177,0,0,1
6049,74212,111,0,1,1
1632,74215,128,0,1,1
633,74181,369,0,0,1
6632,74213,340,0,1,1
1673,74180,343,0,0,1
974,74216,191,0,1,1
2462,74183,462,0,0,1
2970,74206,427,1,0,1
3076,74206,427,1,1,0
2634,74194,8,1,0,1
3076,74194,8,1,1,0
5055,74192,11,1,0,0
3076,74192,11,1,1,1
1319,74211,264,0,1,1
1249,74213,273,0,1,1
5937,74214,436,0,1,1
5055,74192,171,1,0,0
405,74192,171,1,1,1
5077,74185,360,0,0,1
6546,74212,487,0,1,1
5221,74187,239,0,0,1
2514,74222,216,0,1,1
1877,74211,163,0,1,1
3814,74214,165,0,1,1
6594,74179,311,0,0,1
4039,74184,364,0,0,1
106,74208,69,1,1,1
7301,74208,69,1,0,0
3859,74208,75,1,1,0
7301,74208,75,1,0,1
7301,0,0,1,0,1
3859,74208,254,1,1,1
6960,74208,254,1,0,0
1866,74209,201,1,1,0
6960,74209,201,1,0,1
5935,74184,128,0,0,1
6392,74215,163,0,1,1
3804,74196,200,1,0,0
1605,74196,200,1,1,1
6300,74187,341,0,0,1
3555,74211,159,0,1,1
3804,74196,197,1,0,1
5363,74196,197,1,1,0
5055,74192,36,1,0,0
5363,74192,36,1,1,1
694,74219,390,0,1,1
4181,74211,497,0,1,1
2978,74207,274,1,1,0
466,74207,274,1,0,1
5868,74220,411,0,1,1
5055,74192,179,1,0,1
3287,74192,179,1,1,0
4671,74192,201,1,0,1
3287,74192,201,1,1,0
2375,74191,15,1,0,0
3287,74191,15,1,1,1
2375,74191,184,1,0,0
6035,74191,184,1,1,1
5238,74184,351,0,0,1
3985,74220,162,0,1,1
2375,74191,143,1,0,1
3042,74191,143,1,1,0
598,74190,104,1,0,1
3042,74190,104,1,1,0
3989,74189,178,1,0,0
3042,74189,178,1,1,1
3287,74182,323,0,0,1
4017,74187,364,0,0,1
1830,74193,283,1,0,0
4697,74193,283,1,1,1
1367,74187,146,0,0,1
4794,74183,254,0,0,1
3275,74212,174,0,1,1
1830,74193,45,1,0,1
4202,74193,45,1,1,0
3042,74191,130,1,0,0
4202,74191,130,1,1,1
6849,74216,118,0,1,1
7108,74217,250,0,1,1
3489,74184,490,0,0,1
3093,74215,440,0,1,1
7157,74211,496,0,1,1
7481,74181,351,0,0,1
1369,74192,167,1,0,0
1366,74192,167,1,1,1
1369,74192,155,1,0,1
1366,74192,155,1,1,0
3042,74191,54,1,0,1
1366,74191,54,1,1,0
3989,74189,52,1,0,1
1366,74189,52,1,1,0
3529,74188,33,1,0,0
1366,74188,33,1,1,1
2789,74211,271,0,1,1
371,74221,471,0,1,1
238,74178,200,0,0,1
4072,74223,441,0,1,1
2385,74181,358,0,0,1
628,74181,323,0,0,1
2305,74179,125,0,0,1
2978,74207,125,1,1,1
5961,74207,125,1,0,0
3635,74207,200,1,1,1
5961,74207,200,1,0,0
3015,74208,78,1,1,0
5961,74208,78,1,0,1
6406,74214,168,0,1,1
2049,74213,203,0,1,1
2719,74182,208,0,0,1
6566,74186,454,0,0,1
2321,74219,153,0,1,1
3529,74188,89,1,0,1
6566,74188,89,1,1,0
4625,74188,134,1,0,0
6566,74188,134,1,1,1
3854,74202,201,1,1,1
6783,74202,201,1,0,0
3015,74208,248,1,1,1
6783,74208,248,1,0,0
1866,74209,3,1,1,0
6783,74209,3,1,0,1
2262,74215,301,0,1,1
7352,74181,154,0,0,1
4625,74188,111,1,0,1
5060,74188,111,1,1,0
6262,74188,289,1,0,1
5060,74188,289,1,1,0
6473,74188,36,1,0,0
5060,74188,36,1,1,1
4196,74211,188,0,1,1
344,74181,284,0,0,1
6208,74216,364,0,1,1
5460,74211,215,0,1,1
1685,74184,142,0,0,1
727,74207,219,1,1,0
2141,74207,219,1,0,1
6473,74188,254,1,0,1
4840,74188,254,1,1,0
2280,74188,169,1,0,0
4840,74188,169,1,1,1
2732,74182,218,0,0,1
2338,74218,237,0,1,1
727,74207,127,1,1,1
2118,74207,127,1,0,0
1866,74209,80,1,1,1
2118,74209,80,1,0,0
5947,74209,224,1,1,0
2118,74209,224,1,0,1
1793,74185,216,0,0,1
2841,74216,296,0,1,1
5233,74216,351,0,1,1
3961,74214,300,0,1,1
3923,74213,356,0,1,1
6974,74220,422,0,1,1
4946,74212,385,0,1,1
5570,74186,490,0,0,1
1277,74177,285,0,0,1
5570,74180,286,0,0,1
2280,74188,138,1,0,1
3872,74188,138,1,1,0
2758,74188,286,1,0,0
3872,74188,286,1,1,1
3895,74177,213,0,0,1
7419,74223,212,0,1,1
7780,74185,169,0,0,1
5628,74185,352,0,0,1
5146,74185,467,0,0,1
5947,74209,133,1,1,0
5865,74209,133,1,0,1
6137,74183,408,0,0,1
4675,74187,321,0,0,1
3747,74194,231,1,0,1
5083,74194,231,1,1,0
5806,74191,116,1,0,0
5083,74191,116,1,1,1
5960,74212,138,0,1,1
4851,74180,120,0,0,1
2218,74186,436,0,0,1
6964,74178,413,0,0,1
5019,74215,136,0,1,1
5947,74209,82,1,1,1
3710,74209,82,1,0,0
3809,74210,195,1,1,0
3710,74210,195,1,0,1
6789,74182,413,0,0,1
3550,74180,171,0,0,1
1855,74222,474,0,1,1
5932,74182,294,0,0,1
3550,74206,187,1,1,1
5449,74206,187,1,0,0
3809,74210,94,1,1,1
5449,74210,94,1,0,0
2874,74210,210,1,1,0
5449,74210,210,1,0,1
2874,74210,216,1,1,1
2443,74210,216,1,0,0
5608,74210,125,1,1,0
2443,74210,125,1,0,1
4907,74183,211,0,0,1
2246,74214,444,0,1,1
4652,74184,368,0,0,1
5185,74185,415,0,0,1
1716,74186,382,0,0,1
5608,74210,161,1,1,1
5237,74210,161,1,0,0
4545,74210,235,1,1,0
5237,74210,235,1,0,1
719,74180,299,0,0,1
1732,74194,299,1,0,0
2079,74194,299,1,1,1
4545,74210,218,1,1,1
1457,74210,218,1,0,0
5174,74210,259,1,1,0
1457,74210,259,1,0,1
5174,74210,200,1,1,1
2503,74210,200,1,0,0
5625,74210,60,1,1,0
2503,74210,60,1,0,1
2503,0,0,1,0,1
5421,74185,153,0,0,1
510,74181,162,0,0,1
4813,74213,300,0,1,1
2087,74186,273,0,0,1
2926,74186,410,0,0,1
4118,74184,253,0,0,1
4118,74182,178,0,0,1
4647,74209,229,1,1,0
2937,74209,229,1,0,1
2559,74221,359,0,1,1
4647,74209,123,1,1,1
6724,74209,123,1,0,0
5625,74210,141,1,1,1
6724,74210,141,1,0,0
3880,74210,100,1,1,0
6724,74210,100,1,0,1
1732,74194,157,1,0,1
2141,74194,157,1,1,0
3606,74192,143,1,0,1
2141,74192,143,1,1,0
5806,74191,100,1,0,0
2141,74191,100,1,1,1
3880,74210,200,1,1,1
3632,74210,200,1,0,0
1985,74210,188,1,1,0
3632,74210,188,1,0,1
7332,74209,254,1,0,0
2643,74209,254,1,1,1
496,74211,408,0,1,1
4257,74213,241,0,1,1
6570,74186,138,0,0,1
5950,74212,293,0,1,1
1985,74210,169,1,1,1
4104,74210,169,1,0,0
1273,74210,107,1,1,0
4104,74210,107,1,0,1
5628,74212,361,0,1,1
1273,74210,193,1,1,1
6030,74210,193,1,0,0
1158,74210,128,1,1,0
6030,74210,128,1,0,1
6030,74182,375,0,0,1
6291,74218,479,0,1,1
7157,74180,478,0,0,1
4366,74183,349,0,0,1
2781,74179,420,0,0,1
7332,74209,184,1,0,1
2268,74209,184,1,1,0
5806,74191,48,1,0,0
2268,74191,48,1,1,1
3344,74177,128,0,0,1
3344,74217,181,0,1,1
4447,74214,313,0,1,1
7252,74184,191,0,0,1
5806,74191,44,1,0,1
7630,74191,44,1,1,0
4703,74191,237,1,0,0
7630,74191,237,1,1,1
2324,74187,280,0,0,1
2221,74214,262,0,1,1
1316,74183,341,0,0,1
6578,74200,424,1,1,1
1762,74200,424,1,0,0
1762,74207,35,1,0,1
3004,74207,35,1,1,0
59,74212,117,0,1,1
7814,74184,199,0,0,1
5472,74184,319,0,0,1
6747,74172,237,0,0,1
4236,74183,484,0,0,1
4344,74184,329,0,0,1
1711,74181,150,0,0,1
1264,74193,102,1,0,1
2824,74193,102,1,1,0
4703,74191,225,1,0,1
2824,74191,225,1,1,0
4703,74190,20,1,0,0
2824,74190,20,1,1,1
5756,74211,168,0,1,1
3353,74213,110,0,1,1
1510,74214,239,0,1,1
3004,74202,117,1,1,1
3707,74202,117,1,0,0
6544,74204,116,1,1,0
3707,74204,116,1,0,1
3707,0,0,1,0,1
4703,74190,284,1,0,0
411,74190,284,1,1,1
6498,74183,192,0,0,1
2398,74220,202,0,1,1
1283,74186,275,0,0,1
143,74187,343,0,0,1
7132,74211,365,0,1,1
7471,74213,254,0,1,1
4673,74193,246,1,0,0
2829,74193,246,1,1,1
1615,74216,217,0,1,1
80,74171,290,0,0,1
2076,74181,153,0,0,1
4366,74180,233,0,0,1
288,74211,154,0,1,1
4989,74218,408,0,1,1
6380,74213,216,0,1,1
4721,74183,380,0,0,1
4673,74193,116,1,0,1
278,74193,116,1,1,0
1384,74193,120,1,0,1
278,74193,120,1,1,0
2883,74191,247,1,0,0
278,74191,247,1,1,1
3858,74182,260,0,0,1
4673,74220,193,0,1,1
7108,74179,413,0,0,1
2883,74191,88,1,0,1
1883,74191,88,1,1,0
4703,74190,129,1,0,0
1883,74190,129,1,1,1
1883,0,0,1,1,1
4703,74190,62,1,0,1
3794,74190,62,1,1,0
510,74190,119,1,0,0
3794,74190,119,1,1,1
3762,74202,206,1,1,0
1242,74202,206,1,0,1
790,74184,460,0,0,1
259,74187,328,0,0,1
274,74216,190,0,1,1
4509,74183,226,0,0,1
7043,74188,104,0,0,1
5441,74213,347,0,1,1
5225,74221,294,0,1,1
434,74213,139,0,1,1
2432,74215,449,0,1,1
194,74184,494,0,0,1
5986,74178,382,0,0,1
966,74211,142,0,1,1
1115,74183,333,0,0,1
7308,74193,398,1,0,0
624,74193,398,1,1,1
2774,74180,350,0,0,1
1080,74211,111,0,1,1
7308,74193,47,1,0,1
1814,74193,47,1,1,0
510,74190,220,1,0,1
1814,74190,220,1,1,0
4829,74190,28,1,0,0
1814,74190,28,1,1,1
1814,0,0,1,1,1
5891,74221,390,0,1,1
3070,74182,157,0,0,1
3309,74182,347,0,0,1
4829,74190,247,1,0,0
6587,74190,247,1,1,1
3762,74202,262,1,1,1
6683,74202,262,1,0,0
